respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
201801136048,0.3800529482980884,Not enrolled in school,Working full time,A great deal,Sometimes,Never,Sometimes,Sometimes,Rarely,Some,A few times a week,At least once a day,Less than once a month,Completely,No,Does not live with a parent,Excellent,All of the time,Not at all,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Divorced,Upper income,West
201801136050,0.7720772211409155,Not enrolled in school,Unable to work due to disability,A fair amount,Sometimes,Sometimes,Rarely,Very often,Sometimes,A fair amount,,,,Not at all,No,Lives with all parents,Very good,All of the time,Some,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Never married,Middle income,Midwest
201801136367,0.1832673560168239,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,A fair amount,A few times a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Some,Somewhat well,As involved as desired,Less often than desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,Midwest
201801136872,0.7057964862857369,4-year college or graduate school,Not currently working for pay,Some,Sometimes,Never,Rarely,Rarely,Never,Not much,,,,Somewhat,No,Lives with all parents,Good,Some of the time,Not at all,Very well,More involved than desired,About as often as desired,30–34,Woman,Some college,"White, non-Hispanic",Never married,Middle income,Midwest
201801137033,0.108450358069718,Not enrolled in school,Working full time,A great deal,Rarely,Sometimes,Sometimes,Rarely,Never,A great deal,Once a month,Once a month,Once a month,Completely,Yes,Does not live with a parent,Good,All of the time,Not much,Very well,As involved as desired,Less often than desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Living with a partner,Middle income,Midwest
201801137484,0.907773023560224,4-year college or graduate school,Working part time,A great deal,Never,Never,Never,Never,Never,Not much,Once a month,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Somewhat well,As involved as desired,Less often than desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,Northeast
201801137504,0.8725678133325824,4-year college or graduate school,Working part time,A great deal,Sometimes,Extremely often,Sometimes,Rarely,Sometimes,A great deal,A few times a week,A few times a week,A few times a month,Somewhat,Yes,Does not live with a parent,Excellent,Most of the time,A great deal,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Never married,Upper income,Midwest
201801137981,2.171593520194489,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Some,A few times a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Very good,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,Midwest
201801138169,0.4976877935398495,Not enrolled in school,Working full time,A great deal,Rarely,Very often,Very often,Very often,Very often,Some,Once a month,A few times a week,A few times a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,Some college,"White, non-Hispanic",Never married,Middle income,Midwest
201801138520,0.4743375460237817,Not enrolled in school,Working full time,A fair amount,Rarely,Sometimes,Rarely,Rarely,Rarely,A fair amount,A few times a month,A few times a week,A few times a month,Completely,No,Does not live with a parent,Excellent,All of the time,Some,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Lower income,Midwest
201801139015,0.4820673661382332,Not enrolled in school,Working full time,Not much,Rarely,Rarely,Never,Rarely,Never,Not much,A few times a month,Never,A few times a month,Somewhat,No,Does not live with a parent,Excellent,All of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,Some college,"Other or multiracial, non-Hispanic",Living with a partner,Lower income,Midwest
201801139200,2.034028053883618,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Sometimes,Sometimes,Sometimes,A fair amount,At least once a day,A few times a week,A few times a week,Completely,No,Does not live with a parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Married,Middle income,Midwest
201801139337,0.4282632713328955,4-year college or graduate school,Working part time,A fair amount,Very often,Very often,Extremely often,Rarely,Rarely,A great deal,A few times a week,A few times a week,Less than once a month,Somewhat,Yes,Does not live with a parent,Excellent,Most of the time,Some,Extremely well,As involved as desired,About as often as desired,30–34,Man,Some college,"White, non-Hispanic",Never married,Lower income,Midwest
201801139621,0.3534672038199648,Not enrolled in school,Working full time,A fair amount,Never,Rarely,Never,Never,Never,Not much,A few times a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,Midwest
201801139651,0.6611469991150708,4-year college or graduate school,Working full time,Some,Rarely,Never,Rarely,Rarely,Never,Not at all,A few times a month,A few times a month,Less than once a month,Somewhat,No,Does not live with a parent,Good,Rarely,Not at all,Not too well,Less involved than desired,Less often than desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
201801139666,0.4398404904113002,Not enrolled in school,Working full time,A fair amount,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Some,A few times a month,Never,A few times a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Not much,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,Midwest
201801140044,0.1832673560168239,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Some,A few times a month,A few times a week,Once a month,Completely,No,Does not live with a parent,Very good,Some of the time,Not at all,Somewhat well,Less involved than desired,Less often than desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,Midwest
201801140198,1.4863362170297751,4-year college or graduate school,Working full time,A fair amount,Rarely,Rarely,Sometimes,Rarely,Rarely,Some,A few times a month,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Very good,All of the time,Some,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Living with a partner,Upper income,West
201801140203,0.3518942910296457,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Rarely,Rarely,Rarely,Not much,Once a month,A few times a month,Once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Never married,Upper income,Midwest
201801140953,3.772811687309237,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Never,Sometimes,Very often,Some,A few times a week,A few times a week,A few times a week,Completely,No,Does not live with a parent,Very good,All of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,18–29,Woman,Some college,"White, non-Hispanic",Married,Middle income,Midwest
201801141010,0.1784927890953432,Not enrolled in school,Working full time,A great deal,Rarely,Sometimes,Sometimes,Rarely,Rarely,A fair amount,A few times a week,At least once a day,Once a month,Completely,No,Does not live with a parent,Very good,Most of the time,Some,Very well,Less involved than desired,Less often than desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Married,Middle income,Midwest
201801141152,0.9308048373992056,Not enrolled in school,Working full time,A fair amount,Never,Never,Never,Never,Never,Not at all,Once a month,A few times a month,Once a month,Completely,No,Does not live with a parent,Fair,Some of the time,Some,Not too well,As involved as desired,Less often than desired,30–34,Woman,Some college,"White, non-Hispanic",Married,Lower income,Midwest
201801142154,1.580011031000894,Not enrolled in school,Working part time,A fair amount,Sometimes,Sometimes,Rarely,Rarely,Rarely,Some,A few times a week,A few times a month,Once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Not too well,Less involved than desired,Less often than desired,18–29,Woman,Some college,"White, non-Hispanic",Married,Middle income,West
201801142224,0.6008177023499206,Not enrolled in school,Working full time,A fair amount,Very often,Very often,Sometimes,Sometimes,Rarely,Some,Once a month,A few times a month,Less than once a month,Somewhat,Yes,Lives with at least one parent,Good,All of the time,Some,Somewhat well,As involved as desired,Less often than desired,30–34,Man,Some college,"White, non-Hispanic",Never married,Middle income,West
201801142403,1.1087128503756158,4-year college or graduate school,Working part time,A great deal,Sometimes,Sometimes,Sometimes,Extremely often,Rarely,Some,A few times a month,A few times a week,A few times a month,Mostly,Yes,Does not live with a parent,Very good,Most of the time,Not at all,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,Some college,"White, non-Hispanic",Living with a partner,Lower income,West
