QKEY,INTERVIEW_START_W137,INTERVIEW_END_W137,DEVICE_TYPE_W137,LANG_W137,XSAMPLE_W137,XMARITAL_W137,XKIDS1_W137,XKIDS2_W137,XEVERMAR_W137,SCHLMOD_W137,LIVINGPAR2_W137,PARENTNUM_W137,PARENT_GEND_1_W137,PARENT_GEND_2_W137,PARENT_GEND_3_W137,PARENT_GEND_4_W137,PARENT_GEND_5_W137,PARENT_GEND_6_W137,PARENT_GEND_7_W137,PARENT_GEND_8_W137,PARENT_GEND_9_W137,PARENT_CONTACT_1_W137,PARENT_CONTACT_2_W137,PARENT_CONTACT_3_W137,PARENT_CONTACT_4_W137,PARENT_CONTACT_5_W137,PARENT_CONTACT_6_W137,PARENT_CONTACT_7_W137,PARENT_CONTACT_8_W137,PARENT_CONTACT_9_W137,DOV_PARENT_SELECT_W137,DOV_PARENT_GENDER_W137,CPREPARE_W137,CADVICE_a_W137,CADVICE_b_W137,CADVICE_c_W137,CADVICE_d_W137,CADVICE_e_W137,CADVICE_f_W137,CADVICE_g_W137,CADVICE_h_W137,CDISAGREE_a_W137,CDISAGREE_b_W137,CDISAGREE_c_W137,CDISAGREE_d_W137,CDISAGREE_e_W137,CDISAGREE_f_W137,CDISAGREE_g_W137,CDISAGREE_h_W137,CEMOTIONAL1_W137,CLIVEPAR1_W137,CCOMMPAR1_a_W137,CCOMMPAR1_b_W137,CCOMMPAR1_c_W137,EMPLSIT_W137,MARRYPREF1_W137,CMARRY2_W137,CHILDPREF_W137,CCHILD_W137,CFINANCES1_W137,CFINANCES2_W137,CFINANCES3_W137,CFINANCES4_a_W137,CFINANCES4_b_W137,CFINANCES4_c_W137,CFINANCES4_d_W137,CFINANCES4_e_W137,CFINANCES5_W137,CRATEREL_W137,CTRUSELF_W137,CEMOTIONAL2_W137,CPARKNOW_W137,CINVOLV_W137,CCOMMPAR2_W137,CLIVEPAR2_W137,CLIVEPAR3_a_W137,CLIVEPAR3_b_W137,CLIVEPAR3_c_W137,CLIVEPAR3_d_W137,CLIVEPAR3_e_W137,CLIVEPAR5_a_W137,CLIVEPAR5_b_W137,CHILDGRP_1_W137,CHILDGRP_1_REFUSED_W137,CHILDGRP_2_W137,CHILDGRP_2_REFUSED_W137,CHILDGRP_3_W137,CHILDGRP_3_REFUSED_W137,CHILD_AGE_1_RECODE_W137,CHILD_AGE_2_RECODE_W137,CHILD_AGE_3_RECODE_W137,CHILD_AGE_4_RECODE_W137,CHILD_AGE_5_RECODE_W137,CHILD_AGE_6_RECODE_W137,CHILD_AGE_7_RECODE_W137,CHILD_AGE_8_RECODE_W137,CHILD_AGE_9_RECODE_W137,CHILDTOTAL_W137,CHILD_GEND_1_W137,CHILD_GEND_2_W137,CHILD_GEND_3_W137,CHILD_GEND_4_W137,CHILD_GEND_5_W137,CHILD_GEND_6_W137,CHILD_GEND_7_W137,CHILD_GEND_8_W137,CHILD_GEND_9_W137,CHILD_CONTACT_1_W137,CHILD_CONTACT_2_W137,CHILD_CONTACT_3_W137,CHILD_CONTACT_4_W137,CHILD_CONTACT_5_W137,CHILD_CONTACT_6_W137,CHILD_CONTACT_7_W137,CHILD_CONTACT_8_W137,CHILD_CONTACT_9_W137,DOV_CHILD_SELECT_W137,DOV_CHILD_GENDER_W137,PSUCCESS_W137,PPREPARE_W137,PADVICE_a_W137,PADVICE_b_W137,PADVICE_c_W137,PADVICE_d_W137,PADVICE_e_W137,PADVICE_f_W137,PADVICE_g_W137,PDISAGREE_a_W137,PDISAGREE_b_W137,PDISAGREE_c_W137,PDISAGREE_d_W137,PDISAGREE_e_W137,PDISAGREE_f_W137,PDISAGREE_g_W137,PPASTADV_W137,PEMOTIONAL1_W137,PLIVECHILD1_W137,PCOMMCHILD1_a_W137,PCOMMCHILD1_b_W137,PCOMMCHILD1_c_W137,PFINANCES1_W137,PFINANCES2_W137,PFINANCES3_W137,PFINANCES4_W137,PRATEREL_W137,PTRUKNOW_W137,PEMOTIONAL2_W137,PFEEL_a_W137,PFEEL_b_W137,PFEEL_c_W137,PFEEL_d_W137,PCINVOLV_W137,PCOMMCHILD2_W137,PMONITOR_W137,PLIVECHILD2_W137,PLIVECHILD3_a_W137,PLIVECHILD3_b_W137,CDISABIL_W137,PMILESTONE1_a_W137,PMILESTONE1_b_W137,PMILESTONE1_c_W137,PMILESTONE1_d_W137,PMILESTONE2_W137,PMILESTONE3_W137,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W137_CHILD,WEIGHT_W137_PARENT
201801123819,2023-10-27T20:03:25Z,2023-10-27T20:11:18Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,6.0,,,3.0,3.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,1,6,1,1.0,1,1,3,1,6,2,2.0,2,5,2,,2,4,3,6,4,1.0,2,2,2.288705816951422,
201801123822,2023-10-26T20:12:03Z,2023-10-26T20:14:41Z,1,1,1,1,2,2,1,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,,5.0,,4.0,3.0,3.0,4.0,4.0,,5.0,,4.0,3.0,3.0,3.0,5.0,2.0,,,1.0,5.0,1.0,,2.0,,,,,,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1,2,1,1,6,2,,1,1,1,1,1,10,,3,5,2,,2,4,2,8,5,1.0,2,2,0.6813167588798718,
201801123832,2023-10-27T18:30:54Z,2023-10-27T18:34:09Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,,,4.0,1.0,3.0,3.0,4.0,6.0,,,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,1,1,6,2,,1,1,1,1,6,12,,3,6,3,2.0,2,3,1,5,3,1.0,2,2,0.4904859624005829,
201801124390,2023-10-27T18:36:50Z,2023-10-27T18:40:18Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,,,4.0,5.0,5.0,5.0,5.0,1.0,,,1.0,1.0,,,,3.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,,,,,,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,,2.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3,2,1,1,6,2,,1,1,1,1,6,6,,4,2,4,2.0,2,3,1,5,2,1.0,2,2,0.6011492628864568,
201801124516,2023-10-27T17:15:05Z,2023-10-27T17:18:06Z,2,1,1,1,2,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,,4.0,,5.0,5.0,5.0,5.0,5.0,,5.0,,3.0,3.0,3.0,2.0,3.0,1.0,,,2.0,5.0,1.0,,2.0,,,,,,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,1,6,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,9,4,1.0,1,3,0.1311577604220272,
201801125924,2023-10-30T08:09:49Z,2023-10-30T08:13:28Z,1,1,1,1,1,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,,4.0,3.0,4.0,4.0,3.0,5.0,4.0,,5.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,2.0,,,,,,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,1,1,5,2,,1,1,1,1,1,1,1.0,1,2,3,2.0,2,4,2,9,4,1.0,1,3,0.42049549607943,
201801126667,2023-10-24T19:16:50Z,2023-10-24T19:22:46Z,2,1,1,1,1,2,1,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,5.0,5.0,6.0,5.0,,5.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,3,2,2,3,2,2,,1,1,1,1,1,1,1.0,1,5,3,1.0,1,1,1,9,2,2.0,2,2,1.136978334667763,
201801127795,2023-10-27T18:24:32Z,2023-10-27T19:51:07Z,2,1,1,2,1,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,,4.0,3.0,4.0,4.0,1.0,5.0,4.0,,4.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,1.0,4.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,1,6,2,,1,1,1,1,2,2,2.0,2,4,1,,1,2,1,9,3,2.0,1,3,0.1657514809053021,
201801128070,2023-11-01T10:42:21Z,2023-11-01T10:45:54Z,2,1,1,1,1,2,1,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,5.0,3.0,3.0,2.0,2.0,4.0,1.0,,,,,1.0,,2.0,,,,,,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,3,2,2,3,1,2,,1,1,1,1,1,7,,4,5,2,,2,3,2,2,3,2.0,2,1,1.7827728020964,
201801128455,2023-11-05T09:27:51Z,2023-11-05T09:35:44Z,2,1,1,1,2,2,1,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,,5.0,,2.0,3.0,2.0,4.0,3.0,,4.0,,5.0,3.0,3.0,3.0,5.0,1.0,,,2.0,3.0,1.0,,2.0,,,,,,2.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1,2,2,1,5,2,,1,1,1,1,1,1,1.0,1,2,3,99.0,9,9,2,7,3,1.0,1,2,0.4881191411205224,
201801128698,2023-10-28T09:22:19Z,2023-10-28T09:28:26Z,1,1,1,6,2,2,2,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,,,3.0,5.0,3.0,3.0,4.0,4.0,,,5.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,,2.0,,,,,,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,1,1,5,2,,1,1,1,1,6,9,,3,6,1,,1,1,1,9,2,1.0,2,3,0.205499397087238,
201801129203,2023-10-27T17:27:21Z,2023-10-27T17:30:51Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,,3.0,3.0,3.0,4.0,4.0,3.0,5.0,,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,,,,,1.0,,2.0,,,,,,2.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3,1,2,1,5,2,,1,1,1,1,1,12,,3,5,3,1.0,1,2,1,8,3,2.0,1,2,0.5142075442403498,
201801129397,2023-10-27T17:31:21Z,2023-10-27T17:34:34Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,,4.0,3.0,3.0,1.0,1.0,2.0,1.0,,3.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,,,,,1.0,,2.0,,,,,,1.0,5.0,4.0,3.0,5.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,3,1,2,1,5,2,,1,1,1,1,1,1,2.0,1,4,3,2.0,2,4,3,6,4,1.0,2,2,1.600375507304982,
201801129538,2023-10-29T11:11:45Z,2023-11-02T12:08:41Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,,,3.0,5.0,4.0,4.0,4.0,6.0,,,4.0,1.0,,,,1.0,1.0,4.0,1.0,3.0,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,1,1,6,1,7.0,1,1,3,1,6,10,,3,4,3,1.0,1,1,1,8,2,2.0,1,2,0.0384620186812095,
201801129597,2023-11-01T17:02:51Z,2023-11-01T17:05:38Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,5.0,,99.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,1,5,2,,1,1,1,1,1,12,,3,6,2,,2,4,1,9,4,1.0,1,3,0.1311577604220272,
201801130149,2023-10-28T03:21:19Z,2023-10-28T03:24:04Z,2,1,1,6,1,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,4.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,,1.0,,2.0,,,,,,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,1,2,3,2,,1,1,1,1,6,1,1.0,1,5,1,,1,1,1,3,2,2.0,2,1,0.9187732945644064,
201801132569,2023-10-30T18:53:54Z,2023-10-30T18:57:20Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,,4.0,4.0,5.0,3.0,3.0,5.0,4.0,,5.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3,1,1,1,5,2,,1,1,1,1,1,10,,3,6,99,2.0,2,4,3,9,4,1.0,1,2,0.8547444541491637,
201801134391,2023-10-29T11:21:06Z,2023-10-29T11:25:43Z,2,1,1,2,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,,5.0,,5.0,3.0,3.0,4.0,5.0,,4.0,,4.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,1,2,1,5,2,,1,1,1,1,2,10,,3,6,2,,2,4,1,3,5,2.0,2,2,0.9405913817258116,
201801135095,2023-10-28T15:53:32Z,2023-10-28T15:59:47Z,1,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,,4.0,5.0,4.0,3.0,4.0,4.0,,,2.0,3.0,2.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,,,,,,2.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2,1,1,1,5,2,,1,1,1,1,6,12,,3,6,3,2.0,2,3,1,6,3,1.0,2,2,0.4517050839048906,
201801135363,2023-10-27T17:31:20Z,2023-10-27T17:34:39Z,2,1,1,1,2,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,,4.0,,5.0,2.0,2.0,5.0,5.0,,5.0,,4.0,3.0,6.0,3.0,4.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1,2,2,1,6,2,,1,1,1,1,1,1,2.0,1,5,3,2.0,2,3,1,9,3,1.0,2,3,0.3014133878780593,
201801135882,2023-10-27T18:13:54Z,2023-10-27T18:20:07Z,2,1,1,1,2,2,1,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,,5.0,,2.0,5.0,5.0,5.0,2.0,,5.0,,3.0,3.0,3.0,2.0,5.0,1.0,,,1.0,5.0,2.0,1.0,2.0,,,,,,2.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,3,2,2,1,5,2,,1,1,1,1,1,1,2.0,1,5,1,,1,2,1,8,3,2.0,1,2,0.1417800324955463,
201801136048,2023-11-01T11:55:52Z,2023-11-01T11:59:34Z,2,1,1,3,2,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,2.0,,,4.0,3.0,2.0,5.0,5.0,4.0,,,3.0,3.0,2.0,1.0,5.0,1.0,,,1.0,4.0,1.0,,2.0,,,,,,2.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,2,1,2,1,5,2,,1,1,1,1,3,9,,3,6,2,,2,4,1,8,4,1.0,1,3,0.3800529482980884,
201801136050,2023-10-27T17:15:40Z,2023-10-27T17:22:35Z,1,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,,,3.0,99.0,5.0,3.0,4.0,5.0,,,2.0,1.0,,,,4.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,,,,,,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2,2,1,1,5,2,,1,1,1,1,6,2,2.0,2,5,2,,2,4,1,4,5,1.0,2,2,0.7720772211409155,
201801136367,2023-10-27T21:38:59Z,2023-10-27T21:54:04Z,2,1,1,1,2,2,1,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,,2.0,,5.0,1.0,5.0,5.0,5.0,,5.0,,2.0,3.0,3.0,3.0,3.0,1.0,,,1.0,4.0,1.0,,2.0,,,,,,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1,2,1,1,6,2,,1,1,1,1,1,9,,3,6,3,2.0,2,4,1,9,4,1.0,1,3,0.1832673560168239,
201801136872,2023-10-29T14:32:56Z,2023-10-29T14:37:23Z,1,1,1,6,2,2,2,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,,,3.0,2.0,4.0,3.0,3.0,4.0,,,4.0,1.0,,,,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,,,,,,2.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,5.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,2,3,2,,1,1,1,1,6,9,,3,6,3,2.0,2,4,1,9,5,1.0,2,2,0.7057964862857369,
201801137033,2023-10-27T17:18:50Z,2023-10-27T17:22:33Z,2,1,1,2,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,,4.0,,5.0,3.0,4.0,4.0,5.0,,4.0,,1.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,1,6,2,,1,1,1,1,2,9,,3,6,3,2.0,2,4,1,3,5,2.0,1,2,0.108450358069718,
201801137484,2023-10-27T17:43:35Z,2023-10-27T17:52:41Z,1,1,1,1,2,2,1,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,4.0,,5.0,3.0,3.0,4.0,4.0,,4.0,,4.0,3.0,4.0,3.0,5.0,2.0,,,1.0,2.0,1.0,,2.0,,,,,,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,1,1,1,5,2,,1,1,1,1,1,1,1.0,1,2,3,2.0,2,3,1,5,2,1.0,1,2,0.907773023560224,
